Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","41.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","41.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","41.3","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","39.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","38.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","36.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","35.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","33.9","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","33.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","32.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","30.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2017","2017","6121","Value","3023","Labour force survey","%","28.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","27.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","26.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","27.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","360","Indonesia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","26","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","364","Iran (Islamic Republic of)","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1982","1982","6121","Value","3023","Labour force survey","%","7","X","Figure from international organizations","Geographical coverage: Urban areas only"
"OEA","Employment Indicators: Agriculture","364","Iran (Islamic Republic of)","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3023","Labour force survey","%","2.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","364","Iran (Islamic Republic of)","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2006","2006","6121","Value","3023","Labour force survey","%","2.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
